RELATÓRIO DE VAGAS - JOINVILLE/SC
Período: 01/06/2026 a 29/06/2026
Gerado em: 29/06/2026 13:44
Total de vagas: 225
Administrativo: 9; | Operacional: 105; | Técnico: 6; | Geral: 105


🔴 ÚLTIMOS 7 DIAS - 49 vagas

Período;Categoria;Mês Ref.;Data;Hora;Cargo;Empresa;Cidade;Bairro;Salário;Horário;Contrato;Escolaridade;Email;WhatsApp;Telefone;Benefícios;Requisitos;Atividades;Experiência;Link Vaga;Link Mensagem;Fonte;Descrição
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;02/06/2026;17:41;Servente Hospitalar Se Você É Uma Pessoa Dedicada;;Joinville/SC;;R$ 1.752,85;;;;;47 99769-0999;;✔ Salário: R$ 1.752,85 ✔ 20% de adicional de insalubridade ✔ 7% de assiduidade ✔ Vale-alimentação: R$ 33,00 por dia ✔ Vale-transporte (6% de desconto em folha) Início imediato! Vagas com preenchimento rápido. Candidate-se agora: +55 47 99769-0999;;Limpeza, organização e conservação do ambiente hospitalar, garantindo bem-estar para pacientes e equipe. Escala de Trabalho: 12x36 (trabalha um dia, folga no outro) Horário: das 06h às 18h Remuneração e Benefícios: ✔ Salário: R$ 1.752,85 ✔ 20% de adicional de insalubridade ✔ 7% de assiduidade ✔ Vale-alimentação: R$ 33,00 por dia ✔ Vale-transporte (6% de desconto em folha) Início imediato! Vagas co;;;https://t.me/c/1191506085/169903;Empregos Joinville e Região;✨ OPORTUNIDADE – INÍCIO IMEDIATO! Vaga: Servente Hospitalar Se você é uma pessoa dedicada, responsável e quer começar a trabalhar o quanto antes, essa é a sua chance! Atividades: Limpeza, organização e conservação do ambiente hospitalar, garantindo bem-estar para pacientes e equipe. Escala de Trabalho: 12x36 (trabalha um dia, folga no outro) Horário: das 06h às 18h Remuneração e Benefícios: ✔ Salário: R$ 1.752,85 ✔ 20% de adicional de insalubridade ✔ 7% de assiduidade ✔ Vale-alimentação: R$ 33,00 por dia ✔ Vale-transporte (6% de desconto em folha) Início imediato! Vagas com preenchimento rápido. Candidate-se agora: +55 47 99769-0999
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;02/06/2026;17:41;Vagas De Atendimento Ao;Emprego;Joinville/SC;Anita Garibaldi;R$ 1.433,60;;MEI;Médio Completo;;(47) 99765-0272;;;✔ Ter entre 18 e 25 anos✔ Ensino médio completo✔ Não estar trabalhando atualmente Início imediato! Interessou? Entre em contato agora mesmo:(47) 99765-0272 – Luiz Marque alguém que está procurando uma oportunidade de emprego!#Emprego #Vagas #AtendimentoAoCliente #CallCenter #Oportunidade #VagaNoturn;;;;https://t.me/c/1191506085/169895;Empregos Joinville e Região;✨ VAGAS DE ATENDIMENTO AO CLIENTE – INÍCIO IMEDIATO!Está procurando uma oportunidade de emprego? Temos vagas disponíveis em diferentes turnos para você escolher o que melhor se encaixa na sua rotina! Atendimento SAC Receptivo Horários disponíveis:✔ 08h às 14h✔ 14h às 20h✔ 20h às 02h ✔ 02h às 08h O que oferecemos:✔ Salário de R$ 1.433,60✔ Vale-alimentação de R$ 145,00✔ Bonificação após 3 meses✔ Escala 5x2✔ Adicional noturno de 25% para os turnos das 20h às 02h e das 02h às 08h Local: Presencial – Anita Garibaldi (BR Call Center) Requisitos:✔ Ter entre 18 e 25 anos✔ Ensino médio completo✔ Não estar trabalhando atualmente Início imediato! Interessou? Entre em contato agora mesmo:(47) 99765-0272 – Luiz Marque alguém que está procurando uma oportunidade de emprego!#Emprego #Vagas #AtendimentoAoCliente #CallCenter #Oportunidade #VagaNoturna #PrimeiroEmprego #Joinville #ContratacaoImediata
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;02/06/2026;17:41;Vagas Abertas;"O 
Empresa de grande porte de Joinville";Joinville/SC;;;;;Fundamental Incompleto;;47 99290-0821;;;;;;;https://t.me/c/1191506085/169892;Empregos Joinville e Região;+ de 50 VAGAS ABERTAS | AUXILIAR DE PRODUÇÃO Empresa de grande porte de Joinville está contratando com urgência!✅ 1º turno✅ 2º turno✅ 3º turno✅ Não precisa ter experiência✅ Ensino fundamental incompleto✅ Fretado para todos os bairros de Joinville Quer saber mais sobre a vaga?Clique no WhatsApp agora e fale com a gente: 47 99290-0821Corre porque as vagas estão sendo preenchidas rapidamente!
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;02/06/2026;17:41;Oportunidade De Trabalho;na função;Joinville/SC;;R$ 2.500,00;;CLT;;;(47) 99745-3483;;;* Maior de 18 anos* Possuir CNH categoria B* Experiência na função Sobre a empresa:Atuamos há mais de 5 anos no mercado, prestando serviços para concessionárias de médio e alto padrão. Trabalhamos com grandes marcas, oferecendo um ambiente estruturado, organizado e com oportunidades reais de crescim;;na função Sobre a empresa:Atuamos há mais de 5 anos no mercado, prestando serviços para concessionárias de médio e alto padrão. Trabalhamos com grandes marcas, oferecendo um ambiente estruturado, orga;;https://t.me/c/1191506085/169888;Empregos Joinville e Região;OPORTUNIDADE DE TRABALHO – INÍCIO IMEDIATOVaga: Lavador Automotivo (Concessionária)Oferecemos: * Contratação em regime CLT* ⁠Salário inicial de R$ 2.500,00* Bonificação por assiduidade * Bonificação por produtividade* ⁠Vale alimentação * ⁠Vale Transporte * Cursos e especializações em serviços técnicos como polimento e vitrificaçãoRequisitos:* Maior de 18 anos* Possuir CNH categoria B* Experiência na função Sobre a empresa:Atuamos há mais de 5 anos no mercado, prestando serviços para concessionárias de médio e alto padrão. Trabalhamos com grandes marcas, oferecendo um ambiente estruturado, organizado e com oportunidades reais de crescimento. Interessados entrar em contato: (47) 99745-3483
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;02/06/2026;17:41;Temos Vaga Para;TEMOS Vaga para costureira;Joinville/SC;Santa Catarina;;;;;;(47) 999221506;;;;;;;https://t.me/c/1191506085/169883;Empregos Joinville e Região;TEMOS Vaga para costureira Estamos contratando costureiras para trabalhar em confecção no Bairro Santa Catarina, Rua Santa Catarina, 4749C galpão AzulSeg á sex das 05:00hs às 14:48hs* Salário a combinar mediante teste * Prêmio de assiduidade* Prêmio de produção * Vale transporte* Convênio farmaSesiSomente com registrado em carteira Mais informações no Whats(47) 999221506/(47) 991930370
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;02/06/2026;17:41;Com Benefícios;CSI Cargo;Joinville/SC;Centro;R$ 2.200,00;;;;;47 98890-0707;;✔ Salário: R$ 2.200,00✔ Vale-alimentação: R$ 200,00✔ Bônus de presenteísmo: R$ 300,00✔ Refeição no local✔ Vale-transporte (com possibilidade de transporte fretado)✔ Adicional noturno de 20% para o 3º turno✔ Horas extras disponíveis Horários Disponíveis: ComercialSegunda a quinta: 07h30 às 17h30Sexta;;"• Movimentação de eletrodomésticos entre o Centro de Distribuição e caminhões;• Utilização de paleteira manual (jacaré);• Apoio nas atividades operacionais do setor. Salário e Benefícios:✔ Salário: R$ 2.200,00✔ Vale-alimentação: R$ 200,00✔ Bônus de presenteísmo: R$ 300,00✔ Refeição no local✔ Vale-transporte (com possibilidade de transporte fretado)✔ Adicional noturno de 20% para o 3º turno✔ Horas ";;;https://t.me/c/1191506085/169868;Empregos Joinville e Região;"OPORTUNIDADE URGENTE | AUXILIAR OPERACIONAL Joinville – Região Norte Industrial‍♂ Vaga Masculina – Art. 390Está em busca de uma oportunidade com benefícios, horas extras e possibilidade de crescimento? Essa pode ser a sua chance! Atividades:• Movimentação de eletrodomésticos entre o Centro de Distribuição e caminhões;• Utilização de paleteira manual (jacaré);• Apoio nas atividades operacionais do setor. Salário e Benefícios:✔ Salário: R$ 2.200,00✔ Vale-alimentação: R$ 200,00✔ Bônus de presenteísmo: R$ 300,00✔ Refeição no local✔ Vale-transporte (com possibilidade de transporte fretado)✔ Adicional noturno de 20% para o 3º turno✔ Horas extras disponíveis Horários Disponíveis: ComercialSegunda a quinta: 07h30 às 17h30Sexta-feira: 07h30 às 16h30 2º Turno13h30 às 22h00Segunda a sexta-feira + sábados alternados 3º Turno22h00 às 05h00Domingo a sexta-feira Entrevista Presencial Empresa: CSI Cargo Local: Grupo Guia RHRua Cel. Procópio Gomes, 95 – Joinville/SC Data: 03/06/2026 (quarta-feira) Horá"
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;02/06/2026;17:41;Estamoscontratandoa Sapore Está;médica;Joinville/SC;Distrito Industrial;R$ 300,00;;;;;(35) 98451-9975;;✔ Assistência médica✔ Assistência odontológica✔ Gratificação de R$ 300,00✔ Vale transporte✔ Vale alimentação de R$ 284,00 Código da vaga: 2352 Interessados, entre em contato: (35) 98451-9975 Candidate-se agora: https://grupoexpertrh.selecty.com.br/search?text=2352&location=✨ Não perca essa oportunid;;;;;https://t.me/c/1191506085/169867;Empregos Joinville e Região;#EstamosContratandoA Sapore está com oportunidade aberta para Oficial de Serviços Gerais em Joinville (Distrito Industrial) Benefícios:✔ Assistência médica✔ Assistência odontológica✔ Gratificação de R$ 300,00✔ Vale transporte✔ Vale alimentação de R$ 284,00 Código da vaga: 2352 Interessados, entre em contato: (35) 98451-9975 Candidate-se agora: https://grupoexpertrh.selecty.com.br/search?text=2352&location=✨ Não perca essa oportunidade de fazer parte de uma grande equipe!#Vagas #Emprego #Oportunidade #Joinville #ServiçosGerais #Trabalho #RH #Recrutamento
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;02/06/2026;17:41;Para Moradores De Joinville;;Joinville/SC;;;;;;;;;;;;;;https://t.me/c/1191506085/169861;Empregos Joinville e Região;Oportunidade para Moradores de Joinville, estamos com fretado saindo de Joinville
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;02/06/2026;17:33;Oportunidade De Emprego;anterior na área;Joinville/SC;Vila Nova;R$ 1.754,75;;;;;5547992262;;*R$ 1.754,75*➕ 20% Insalubridade➕ 7% Assiduidade➕ Vale alimentação de *R$ 33* por dia trabalhado➕ Vale transporte (com desconto de 6% em folha) Horário: 07hs00 às 16hs48hs Seg a Sex Horário: 11hs30 às 20hs20hs Seg a Sex Horário: 12hs00 às 21hs00hs Seg a Sab REQUISITOS: Experiência anterior na área P;Experiência anterior na área Proatividade e atenção aos detalhes Interessadas entrar em contato pelo link do nosso whats https://wa.me/5547992262994?text=VAGA-ASG-GERAL.;Limpeza e conservação do ambiente Salário e Benefícios: *R$ 1.754,75*➕ 20% Insalubridade➕ 7% Assiduidade➕ Vale alimentação de *R$ 33* por dia trabalhado➕ Vale transporte (com desconto de 6% em folha) Horário: 07hs00 às 16hs48hs Seg a Sex Horário: 11hs30 às 20hs20hs Seg a Sex Horário: 12hs00 às 21hs00hs Seg a Sab REQUISITOS: Experiência anterior na área Proatividade e atenção aos detalhes Interessa;anterior na área Proatividade e atenção aos detalhes Interessadas entrar em contato pelo link do nosso whats https://wa.me/5547992262994?text=VAGA-ASG-GERAL.;;https://t.me/c/1191506085/169839;Empregos Joinville e Região;* OPORTUNIDADE DE EMPREGO * INÍCIO IMEDIATO! Função: *Aux. Serv. Gerais* Local: - VILA NOVA - JOINVILLE/SC Atividades: Limpeza e conservação do ambiente Salário e Benefícios: *R$ 1.754,75*➕ 20% Insalubridade➕ 7% Assiduidade➕ Vale alimentação de *R$ 33* por dia trabalhado➕ Vale transporte (com desconto de 6% em folha) Horário: 07hs00 às 16hs48hs Seg a Sex Horário: 11hs30 às 20hs20hs Seg a Sex Horário: 12hs00 às 21hs00hs Seg a Sab REQUISITOS: Experiência anterior na área Proatividade e atenção aos detalhes Interessadas entrar em contato pelo link do nosso whats https://wa.me/5547992262994?text=VAGA-ASG-GERAL.
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;02/06/2026;17:33;Pode Ser Para Você;;Joinville/SC;;;;;;;;;;;;;;https://t.me/c/1191506085/169838;Empregos Joinville e Região;OPORTUNIDADE DE TRABALHO — RECEPÇÃO / TELEMARKETING A Odontovillas está em busca de uma pessoa comunicativa, organizada e apaixonada por atendimento para fazer parte do nosso time! ✨Se você gosta de conversar com pessoas, tem facilidade com vendas e deseja crescer profissionalmente em uma clínica em expansão, essa vaga pode ser para você.
ÚLTIMOS 30 DIAS;Operacional;JUNE/2026;02/06/2026;17:04;Início Imediato;Temos vagas abertas para;Joinville/SC;Aventureiro;;;;;;(47) 99243-7160;;;residir nas proximidades do bairro. Auxiliar de Produção Montador➡ 1º turno Operador de Estamparia➡ 1º e 3º turno Entre em contato e participe do processo seletivo:(47) 99243-7160;;;;https://t.me/c/1191506085/169833;Empregos Joinville e Região;10 VAGAS – INÍCIO IMEDIATO | BAIRRO AVENTUREIRO https://tinyurl.com/EMPLOYER15Está em busca de uma oportunidade de trabalho em Joinville? Temos vagas abertas para contratação imediata! Local: Bairro Aventureiro – Joinville É necessário residir nas proximidades do bairro. Auxiliar de Produção Montador➡ 1º turno Operador de Estamparia➡ 1º e 3º turno Entre em contato e participe do processo seletivo:(47) 99243-7160
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;01/06/2026;17:33;Consultora Interno Comercial;em televendas;Joinville/SC;;;;Contrato;;;(48) 99106-1340;;;Perfil comercial com foco em metas e conversãoAutonomia para gestão da própria agendaDomínio de técnicas de vendas e uso de CRM/WhatsApp BusinessDiferencial: conhecimento em mecânica/estética automotiva e experiência em televendas Para participar do nosso processo seletivo entre em contato pelo fone;Prospecção ativa de clientes (digital e presencial)Apresentação consultiva e fechamento de contratosAcompanhamento pós-venda e fidelização de associadosParticipação em eventos e ações externas✅ Requisitos:Perfil comercial com foco em metas e conversãoAutonomia para gestão da própria agendaDomínio de técnicas de vendas e uso de CRM/WhatsApp BusinessDiferencial: conhecimento em mecânica/estética aut;em televendas Para participar do nosso processo seletivo entre em contato pelo fone Whatsapp 48 99106-1340 e seguir o passo a passo de orientação.#ConsultorDeVendas #ProteçãoVeicular #VagaJoinville #O;;https://t.me/c/1191506085/169656;Empregos Joinville e Região;Joinville – SC | CONSULTORA INTERNO COMERCIAL Você tem perfil comercial, gosta de desafios e sabe como transformar uma conversa em resultado? Essa oportunidade é para você!✨ Atribuições:Prospecção ativa de clientes (digital e presencial)Apresentação consultiva e fechamento de contratosAcompanhamento pós-venda e fidelização de associadosParticipação em eventos e ações externas✅ Requisitos:Perfil comercial com foco em metas e conversãoAutonomia para gestão da própria agendaDomínio de técnicas de vendas e uso de CRM/WhatsApp BusinessDiferencial: conhecimento em mecânica/estética automotiva e experiência em televendas Para participar do nosso processo seletivo entre em contato pelo fone Whatsapp 48 99106-1340 e seguir o passo a passo de orientação.#ConsultorDeVendas #ProteçãoVeicular #VagaJoinville #OportunidadeJoinville #VendasSC #RecrutamentoSC #TalentosSC #VagasSantaCatarina #ComercialSC #EmpregosJoinville #Contratando #VagaAberta #TrabalheConosco #VendasConsultivas #MercadoAutomotivo
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;01/06/2026;17:33;Plantão Hospitalar Em;;Joinville/SC;Centro;;;MEI;;;(47) 98400-1030;;;• Profissional masculino• Emitir nota fiscal (MEI) Responsável pela vaga: Vitória Contato: (47) 98400-1030 Interessados, enviar mensagem via WhatsApp (não realizar ligações).;;;;https://t.me/c/1191506085/169646;Empregos Joinville e Região;⚠ PLANTÃO HOSPITALAR EM ABERTO ⚠ Local: Hospital Unimed Centro – Joinville/SC Início: 02/06 e 04/06 Horário: 08h às 08h (24h) *Paciente masculino – acompanhamento hospitalar:*• 86 anos• 1,76 m• 87 kg• Em tratamento de quimioterapia Requisitos:• Profissional masculino• Emitir nota fiscal (MEI) Responsável pela vaga: Vitória Contato: (47) 98400-1030 Interessados, enviar mensagem via WhatsApp (não realizar ligações).
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;01/06/2026;17:33;Consultora Interno Comercial;em televendas;Joinville/SC;;;;Contrato;;;(48) 99106-1340;;;Perfil comercial com foco em metas e conversãoAutonomia para gestão da própria agendaDomínio de técnicas de vendas e uso de CRM/WhatsApp BusinessDiferencial: conhecimento em mecânica/estética automotiva e experiência em televendas Para participar do nosso processo seletivo entre em contato pelo fone;Prospecção ativa de clientes (digital e presencial)Apresentação consultiva e fechamento de contratosAcompanhamento pós-venda e fidelização de associadosParticipação em eventos e ações externas✅ Requisitos:Perfil comercial com foco em metas e conversãoAutonomia para gestão da própria agendaDomínio de técnicas de vendas e uso de CRM/WhatsApp BusinessDiferencial: conhecimento em mecânica/estética aut;em televendas Para participar do nosso processo seletivo entre em contato pelo fone Whatsapp 48 99106-1340 e seguir o passo a passo de orientação.#ConsultorDeVendas #ProteçãoVeicular #VagaJoinville #O;;https://t.me/c/1191506085/169642;Empregos Joinville e Região;Joinville – SC | CONSULTORA INTERNO COMERCIAL Você tem perfil comercial, gosta de desafios e sabe como transformar uma conversa em resultado? Essa oportunidade é para você!✨ Atribuições:Prospecção ativa de clientes (digital e presencial)Apresentação consultiva e fechamento de contratosAcompanhamento pós-venda e fidelização de associadosParticipação em eventos e ações externas✅ Requisitos:Perfil comercial com foco em metas e conversãoAutonomia para gestão da própria agendaDomínio de técnicas de vendas e uso de CRM/WhatsApp BusinessDiferencial: conhecimento em mecânica/estética automotiva e experiência em televendas Para participar do nosso processo seletivo entre em contato pelo fone Whatsapp 48 99106-1340 e seguir o passo a passo de orientação.#ConsultorDeVendas #ProteçãoVeicular #VagaJoinville #OportunidadeJoinville #VendasSC #RecrutamentoSC #TalentosSC #VagasSantaCatarina #ComercialSC #EmpregosJoinville #Contratando #VagaAberta #TrabalheConosco #VendasConsultivas #MercadoAutomotivo
ÚLTIMOS 30 DIAS;Geral;JUNE/2026;01/06/2026;17:33;Vagas Para Cidade;;Joinville/SC;;;;;;rh01@jdunit.com;;;;;;;;https://t.me/c/1191506085/169634;Empregos Joinville e Região;✅ Vagas para cidade de Joinville / SC, através do RH JDunit. Acesse nossa plataforma e confira mais oportunidades de trabalho e emprego: https://www.rhjdunit.com.br/vagas-joinville-scContato em caso de dúvidas: | rh01@jdunit.com
